Case ID,Activity,Complete Timestamp,Resource,(case)_aMOUNT_REQ,concept:name
2521,a4,2012-03-01 12:11:00,11180,24000,W_Nabellen incomplete dossiers
2521,a4,2012-03-01 15:24:15,11049,24000,W_Nabellen incomplete dossiers
2521,a3,2012-03-01 16:13:17,10138,24000,W_Valideren aanvraag
2522,a1,2012-02-16 11:22:33,11309,10000,W_Completeren aanvraag
2522,a1,2012-02-16 12:15:57,11309,10000,W_Completeren aanvraag
2522,a1,2012-02-16 12:25:19,11309,10000,W_Completeren aanvraag
2522,a1,2012-02-16 14:45:49,11019,10000,W_Completeren aanvraag
2522,a2,2012-02-23 16:26:25,11201,10000,W_Nabellen offertes
2522,a2,2012-02-24 20:14:44,11119,10000,W_Nabellen offertes
2522,a2,2012-03-01 12:43:09,11203,10000,W_Nabellen offertes
2522,a2,2012-03-02 10:29:33,11259,10000,W_Nabellen offertes
2522,a3,2012-03-02 14:08:35,11203,10000,W_Valideren aanvraag
2523,a5,2012-02-16 09:28:15,11009,15000,W_Afhandelen leads
2523,a1,2012-02-16 12:09:52,10912,15000,W_Completeren aanvraag
2523,a2,2012-02-22 10:28:03,11259,15000,W_Nabellen offertes
2523,a3,2012-02-24 09:32:37,10138,15000,W_Valideren aanvraag
2523,a4,2012-02-24 12:16:45,10913,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-24 12:35:21,10138,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-24 12:46:09,10138,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-24 14:43:47,10913,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-24 17:20:35,11169,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-24 17:23:05,11201,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-24 19:15:55,10931,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-25 11:11:34,10982,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-27 14:18:34,10899,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-27 14:19:42,10899,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-27 14:47:57,10138,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-27 15:11:07,10138,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-28 16:11:47,11169,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-28 16:19:28,11169,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-28 19:33:28,11169,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-28 20:27:45,10982,15000,W_Nabellen incomplete dossiers
2523,a4,2012-02-28 20:31:22,11169,15000,W_Nabellen incomplete dossiers
2523,a4,2012-03-01 13:53:38,11259,15000,W_Nabellen incomplete dossiers
2523,a4,2012-03-02 15:41:29,10809,15000,W_Nabellen incomplete dossiers
2523,a4,2012-03-05 10:36:44,10935,15000,W_Nabellen incomplete dossiers
2523,a4,2012-03-06 15:18:48,10899,15000,W_Nabellen incomplete dossiers
2523,a3,2012-03-06 15:38:28,10138,15000,W_Valideren aanvraag
2524,a1,2012-02-16 09:50:41,11309,50000,W_Completeren aanvraag
2524,a1,2012-02-16 14:06:41,10912,50000,W_Completeren aanvraag
2524,a2,2012-02-23 16:18:45,11201,50000,W_Nabellen offertes
2524,a2,2012-02-24 20:13:34,11119,50000,W_Nabellen offertes
2524,a2,2012-02-27 15:09:56,10982,50000,W_Nabellen offertes
2524,a2,2012-03-02 11:29:23,10789,50000,W_Nabellen offertes
2524,a3,2012-03-05 16:41:37,11289,50000,W_Valideren aanvraag
2525,a1,2012-02-16 08:46:33,10629,50000,W_Completeren aanvraag
2525,a2,2012-02-16 08:47:36,10629,50000,W_Nabellen offertes
2525,a3,2012-02-16 09:07:36,10629,50000,W_Valideren aanvraag
2525,a4,2012-02-16 09:18:02,10912,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-16 11:39:47,11000,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-16 12:52:57,11000,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-16 15:22:12,11000,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-17 15:32:03,11259,50000,W_Nabellen incomplete dossiers
2525,a3,2012-02-17 18:00:04,10629,50000,W_Valideren aanvraag
2525,a3,2012-02-17 18:00:55,10629,50000,W_Valideren aanvraag
2525,a4,2012-02-18 12:32:34,10889,50000,W_Nabellen incomplete dossiers
2525,a3,2012-02-20 09:50:36,10629,50000,W_Valideren aanvraag
2525,a4,2012-02-20 14:49:41,10913,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-20 15:04:19,10913,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-21 08:58:49,11049,50000,W_Nabellen incomplete dossiers
2525,a3,2012-02-21 10:52:27,10972,50000,W_Valideren aanvraag
2525,a3,2012-02-21 11:16:14,10972,50000,W_Valideren aanvraag
2525,a4,2012-02-21 14:24:08,10899,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-22 10:54:17,10861,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-23 16:52:17,11302,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-23 17:02:27,11302,50000,W_Nabellen incomplete dossiers
2525,a4,2012-02-27 14:19:06,11259,50000,W_Nabellen incomplete dossiers
2525,a3,2012-02-27 14:50:31,10629,50000,W_Valideren aanvraag
2526,a1,2012-02-16 11:35:44,11309,25000,W_Completeren aanvraag
2526,a1,2012-02-16 14:06:36,10932,25000,W_Completeren aanvraag
2526,a2,2012-02-22 09:47:05,10899,25000,W_Nabellen offertes
2526,a3,2012-02-23 12:39:58,10138,25000,W_Valideren aanvraag
2526,a3,2012-02-24 08:39:32,10138,25000,W_Valideren aanvraag
2526,a3,2012-02-24 08:42:48,10138,25000,W_Valideren aanvraag
2526,a3,2012-02-27 13:54:48,10809,25000,W_Valideren aanvraag
2526,a3,2012-03-06 14:02:13,10138,25000,W_Valideren aanvraag
2527,a5,2012-02-16 11:10:17,10912,4400,W_Afhandelen leads
2527,a1,2012-02-16 12:27:37,11009,4400,W_Completeren aanvraag
2527,a2,2012-02-20 17:43:00,10935,4400,W_Nabellen offertes
2527,a2,2012-02-20 17:45:49,10935,4400,W_Nabellen offertes
2527,a2,2012-02-29 13:16:55,10861,4400,W_Nabellen offertes
2527,a2,2012-03-05 10:54:33,11049,4400,W_Nabellen offertes
2527,a3,2012-03-07 16:43:49,11289,4400,W_Valideren aanvraag
2527,a3,2012-03-07 16:56:50,11289,4400,W_Valideren aanvraag
2528,a1,2012-02-16 10:41:47,11000,40000,W_Completeren aanvraag
2528,a2,2012-02-16 10:42:40,11000,40000,W_Nabellen offertes
2528,a2,2012-02-16 10:46:53,11000,40000,W_Nabellen offertes
2528,a2,2012-02-16 10:48:06,11000,40000,W_Nabellen offertes
2528,a2,2012-02-23 15:58:16,11201,40000,W_Nabellen offertes
2528,a2,2012-02-24 19:33:22,11119,40000,W_Nabellen offertes
2528,a2,2012-02-27 10:58:02,10899,40000,W_Nabellen offertes
2528,a3,2012-02-28 10:17:32,10629,40000,W_Valideren aanvraag
2528,a3,2012-02-28 11:12:59,10629,40000,W_Valideren aanvraag
2528,a4,2012-02-28 19:38:55,10982,40000,W_Nabellen incomplete dossiers
2528,a4,2012-02-28 19:52:59,10913,40000,W_Nabellen incomplete dossiers
2528,a4,2012-02-29 10:16:43,11259,40000,W_Nabellen incomplete dossiers
2528,a3,2012-03-01 08:50:07,10629,40000,W_Valideren aanvraag
2529,a5,2012-02-16 14:05:04,11003,45000,W_Afhandelen leads
2529,a5,2012-02-16 14:17:16,11003,45000,W_Afhandelen leads
2529,a5,2012-02-16 14:20:25,11003,45000,W_Afhandelen leads
2529,a1,2012-02-16 17:49:01,11119,45000,W_Completeren aanvraag
2529,a1,2012-02-16 20:34:49,10933,45000,W_Completeren aanvraag
2529,a1,2012-02-17 12:40:36,11121,45000,W_Completeren aanvraag
2529,a1,2012-02-17 12:42:19,11121,45000,W_Completeren aanvraag
2529,a1,2012-02-17 12:52:37,11300,45000,W_Completeren aanvraag
2529,a1,2012-02-18 10:51:10,11019,45000,W_Completeren aanvraag
2529,a1,2012-02-18 12:01:45,11302,45000,W_Completeren aanvraag
2529,a1,2012-02-18 14:22:55,11302,45000,W_Completeren aanvraag
2529,a1,2012-02-18 14:28:44,11302,45000,W_Completeren aanvraag
2529,a1,2012-02-20 16:06:47,11019,45000,W_Completeren aanvraag
2529,a1,2012-02-20 18:19:27,11122,45000,W_Completeren aanvraag
2529,a2,2012-02-20 18:20:28,11122,45000,W_Nabellen offertes
2529,a2,2012-02-20 18:23:52,11122,45000,W_Nabellen offertes
2529,a2,2012-02-20 18:24:57,11122,45000,W_Nabellen offertes
2529,a2,2012-02-20 18:35:02,11122,45000,W_Nabellen offertes
2529,a2,2012-02-29 13:19:37,10861,45000,W_Nabellen offertes
2529,a2,2012-03-03 14:34:25,10909,45000,W_Nabellen offertes
2529,a2,2012-03-07 10:21:05,10899,45000,W_Nabellen offertes
2529,a3,2012-03-12 08:02:20,10972,45000,W_Valideren aanvraag
2529,a3,2012-03-12 10:26:23,10138,45000,W_Valideren aanvraag
2530,a1,2012-02-16 19:59:49,11299,15000,W_Completeren aanvraag
2530,a1,2012-02-16 20:13:41,11122,15000,W_Completeren aanvraag
2530,a2,2012-02-16 20:15:42,11122,15000,W_Nabellen offertes
2530,a2,2012-02-16 20:16:52,11122,15000,W_Nabellen offertes
2530,a2,2012-02-23 18:38:39,11122,15000,W_Nabellen offertes
2530,a2,2012-02-24 14:41:34,11302,15000,W_Nabellen offertes
2530,a2,2012-02-28 16:00:19,10913,15000,W_Nabellen offertes
2530,a2,2012-02-29 11:54:53,11259,15000,W_Nabellen offertes
2530,a3,2012-03-02 12:04:21,11289,15000,W_Valideren aanvraag
2530,a3,2012-03-02 12:21:37,11289,15000,W_Valideren aanvraag
2530,a4,2012-03-02 12:59:39,10881,15000,W_Nabellen incomplete dossiers
2530,a4,2012-03-02 14:00:25,10899,15000,W_Nabellen incomplete dossiers
2530,a3,2012-03-02 16:16:53,11289,15000,W_Valideren aanvraag
2531,a5,2012-02-16 14:08:47,11003,20000,W_Afhandelen leads
2531,a1,2012-02-16 16:19:10,11309,20000,W_Completeren aanvraag
2531,a2,2012-02-21 11:29:16,11259,20000,W_Nabellen offertes
2531,a3,2012-02-21 14:51:11,10138,20000,W_Valideren aanvraag
2531,a3,2012-02-21 15:49:19,10138,20000,W_Valideren aanvraag
2532,a1,2012-02-16 14:19:32,11203,5000,W_Completeren aanvraag
2532,a1,2012-02-16 15:18:59,11019,5000,W_Completeren aanvraag
2532,a2,2012-02-16 15:20:55,11019,5000,W_Nabellen offertes
2532,a2,2012-02-20 13:39:07,10932,5000,W_Nabellen offertes
2532,a2,2012-02-22 10:06:42,10899,5000,W_Nabellen offertes
2532,a3,2012-02-22 14:34:58,10809,5000,W_Valideren aanvraag
2533,a5,2012-02-16 14:33:40,10932,35000,W_Afhandelen leads
2533,a1,2012-02-16 14:46:16,10932,35000,W_Completeren aanvraag
2533,a2,2012-02-16 14:48:21,10932,35000,W_Nabellen offertes
2533,a2,2012-02-20 06:15:04,10972,35000,W_Nabellen offertes
2533,a2,2012-02-22 09:50:14,10899,35000,W_Nabellen offertes
2533,a3,2012-02-23 10:42:42,10972,35000,W_Valideren aanvraag
2533,a3,2012-02-23 11:17:13,10972,35000,W_Valideren aanvraag
2533,a3,2012-02-23 11:24:03,10972,35000,W_Valideren aanvraag
2534,a1,2012-02-16 15:57:45,11309,50000,W_Completeren aanvraag
2534,a1,2012-02-16 18:37:44,10933,50000,W_Completeren aanvraag
2534,a2,2012-02-16 18:42:02,10933,50000,W_Nabellen offertes
2534,a2,2012-02-23 14:37:25,11203,50000,W_Nabellen offertes
2534,a2,2012-02-23 18:35:24,11003,50000,W_Nabellen offertes
2534,a2,2012-02-23 18:51:01,11122,50000,W_Nabellen offertes
2534,a2,2012-02-24 15:26:17,11302,50000,W_Nabellen offertes
2534,a2,2012-02-24 15:33:31,11302,50000,W_Nabellen offertes
2534,a2,2012-02-27 11:43:56,11259,50000,W_Nabellen offertes
2534,a3,2012-02-28 10:24:47,10629,50000,W_Valideren aanvraag
2535,a1,2012-02-16 15:55:26,11309,27500,W_Completeren aanvraag
2535,a1,2012-02-17 20:09:02,11122,27500,W_Completeren aanvraag
2535,a2,2012-02-17 20:15:19,11122,27500,W_Nabellen offertes
2535,a2,2012-02-17 20:27:39,11122,27500,W_Nabellen offertes
2535,a2,2012-02-17 20:39:20,11122,27500,W_Nabellen offertes
2535,a2,2012-02-24 16:44:36,11300,27500,W_Nabellen offertes
2535,a2,2012-02-24 17:13:05,10912,27500,W_Nabellen offertes
2535,a2,2012-02-27 15:04:23,10889,27500,W_Nabellen offertes
2535,a2,2012-02-28 13:15:22,11180,27500,W_Nabellen offertes
2535,a2,2012-02-28 14:22:26,11049,27500,W_Nabellen offertes
2535,a3,2012-03-01 18:25:01,10972,27500,W_Valideren aanvraag
2536,a1,2012-02-16 18:06:28,10933,15000,W_Completeren aanvraag
2536,a1,2012-02-17 10:02:47,11300,15000,W_Completeren aanvraag
2536,a1,2012-02-17 10:04:14,11121,15000,W_Completeren aanvraag
2536,a1,2012-02-17 10:09:52,11121,15000,W_Completeren aanvraag
2536,a1,2012-02-17 10:15:15,11121,15000,W_Completeren aanvraag
2536,a2,2012-02-24 10:10:05,11181,15000,W_Nabellen offertes
2536,a2,2012-02-27 10:56:47,11049,15000,W_Nabellen offertes
2536,a3,2012-02-28 12:08:24,10629,15000,W_Valideren aanvraag
2536,a3,2012-02-28 13:42:01,10809,15000,W_Valideren aanvraag
2537,a1,2012-02-16 18:08:50,10933,25000,W_Completeren aanvraag
2537,a1,2012-02-16 18:17:59,11119,25000,W_Completeren aanvraag
2537,a2,2012-02-16 18:24:27,11119,25000,W_Nabellen offertes
2537,a2,2012-02-23 18:28:51,11181,25000,W_Nabellen offertes
2537,a2,2012-02-23 18:53:58,11122,25000,W_Nabellen offertes
2537,a2,2012-02-24 12:21:07,10899,25000,W_Nabellen offertes
2537,a2,2012-02-28 13:55:40,11049,25000,W_Nabellen offertes
2537,a3,2012-03-01 10:40:42,10138,25000,W_Valideren aanvraag
2538,a1,2012-02-17 10:42:35,11121,7995,W_Completeren aanvraag
2538,a1,2012-02-17 12:48:31,11300,7995,W_Completeren aanvraag
2538,a2,2012-02-18 14:00:08,11302,7995,W_Nabellen offertes
2538,a2,2012-02-23 10:23:58,11259,7995,W_Nabellen offertes
2538,a3,2012-02-23 12:33:45,11289,7995,W_Valideren aanvraag
2539,a1,2012-02-17 11:06:26,10912,35000,W_Completeren aanvraag
2539,a2,2012-02-20 17:08:19,10861,35000,W_Nabellen offertes
2539,a2,2012-02-28 10:59:48,10899,35000,W_Nabellen offertes
2539,a3,2012-02-28 12:42:02,10972,35000,W_Valideren aanvraag
2539,a3,2012-02-28 13:43:30,10972,35000,W_Valideren aanvraag
2539,a3,2012-02-28 14:59:45,10972,35000,W_Valideren aanvraag
2540,a1,2012-02-17 11:48:36,11121,15000,W_Completeren aanvraag
2540,a1,2012-02-17 16:08:10,11300,15000,W_Completeren aanvraag
2540,a2,2012-02-17 16:10:17,11300,15000,W_Nabellen offertes
2540,a2,2012-02-24 11:36:42,11300,15000,W_Nabellen offertes
2540,a2,2012-02-28 16:06:01,11009,15000,W_Nabellen offertes
2540,a2,2012-02-29 12:17:21,10899,15000,W_Nabellen offertes
2540,a3,2012-02-29 12:18:34,11300,15000,W_Valideren aanvraag
2540,a3,2012-02-29 12:28:27,11300,15000,W_Valideren aanvraag
2540,a4,2012-02-29 12:30:19,11300,15000,W_Nabellen incomplete dossiers
2540,a4,2012-02-29 12:31:41,10899,15000,W_Nabellen incomplete dossiers
2540,a4,2012-02-29 14:38:09,11169,15000,W_Nabellen incomplete dossiers
2540,a4,2012-02-29 15:11:47,11169,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-02 09:19:33,10609,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-02 09:26:18,10609,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-02 11:59:55,10809,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-02 20:15:34,11019,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-07 11:52:49,10899,15000,W_Nabellen incomplete dossiers
2540,a3,2012-03-08 10:13:59,10609,15000,W_Valideren aanvraag
2540,a4,2012-03-08 10:54:51,11009,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-08 11:12:57,11009,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-10 15:10:00,10909,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-10 15:19:23,10909,15000,W_Nabellen incomplete dossiers
2540,a4,2012-03-12 09:39:48,10899,15000,W_Nabellen incomplete dossiers
2540,a3,2012-03-12 10:36:28,10609,15000,W_Valideren aanvraag
2540,a3,2012-03-12 10:39:01,10609,15000,W_Valideren aanvraag
2540,a3,2012-03-12 15:25:02,10609,15000,W_Valideren aanvraag
2541,a1,2012-02-17 12:58:59,11300,15000,W_Completeren aanvraag
2541,a1,2012-02-17 14:15:56,10912,15000,W_Completeren aanvraag
2541,a2,2012-02-24 11:28:15,11300,15000,W_Nabellen offertes
2541,a2,2012-02-24 11:51:01,11300,15000,W_Nabellen offertes
2541,a2,2012-03-03 12:07:00,10982,15000,W_Nabellen offertes
2541,a2,2012-03-03 12:16:08,10913,15000,W_Nabellen offertes
2541,a2,2012-03-05 11:31:42,10899,15000,W_Nabellen offertes
2541,a3,2012-03-07 14:41:34,11289,15000,W_Valideren aanvraag
2542,a1,2012-02-17 14:50:45,10912,15000,W_Completeren aanvraag
2542,a2,2012-02-21 12:16:41,10899,15000,W_Nabellen offertes
2542,a3,2012-02-22 11:17:43,10138,15000,W_Valideren aanvraag
2543,a1,2012-02-17 13:18:58,11019,15000,W_Completeren aanvraag
2543,a2,2012-02-24 11:17:24,11181,15000,W_Nabellen offertes
2543,a2,2012-02-24 15:24:38,10913,15000,W_Nabellen offertes
2543,a2,2012-02-24 18:01:30,11122,15000,W_Nabellen offertes
2543,a2,2012-02-24 18:02:24,11122,15000,W_Nabellen offertes
2543,a2,2012-02-24 18:50:52,11119,15000,W_Nabellen offertes
2543,a2,2012-02-27 11:32:36,11049,15000,W_Nabellen offertes
2543,a3,2012-02-27 17:15:21,11289,15000,W_Valideren aanvraag
2544,a1,2012-02-17 14:16:48,11300,21127,W_Completeren aanvraag
2544,a2,2012-02-24 10:38:12,11259,21127,W_Nabellen offertes
2544,a3,2012-02-27 10:49:09,11289,21127,W_Valideren aanvraag
2544,a3,2012-02-27 10:55:30,10972,21127,W_Valideren aanvraag
2545,a5,2012-02-17 14:21:58,11201,5000,W_Afhandelen leads
2545,a1,2012-02-17 14:23:30,11201,5000,W_Completeren aanvraag
2545,a2,2012-02-22 09:42:49,10899,5000,W_Nabellen offertes
2545,a3,2012-02-23 12:50:00,10609,5000,W_Valideren aanvraag
2546,a5,2012-02-17 15:58:50,11019,10000,W_Afhandelen leads
2546,a1,2012-02-17 16:22:14,11122,10000,W_Completeren aanvraag
2546,a1,2012-02-17 16:31:09,11122,10000,W_Completeren aanvraag
2546,a1,2012-02-17 16:36:40,10912,10000,W_Completeren aanvraag
2546,a2,2012-02-24 11:39:29,11300,10000,W_Nabellen offertes
2546,a2,2012-02-24 11:45:37,10933,10000,W_Nabellen offertes
2546,a2,2012-03-01 09:47:16,11259,10000,W_Nabellen offertes
2546,a3,2012-03-02 07:40:58,10609,10000,W_Valideren aanvraag
2547,a1,2012-02-17 19:56:00,10881,30500,W_Completeren aanvraag
2547,a2,2012-02-17 19:59:52,10881,30500,W_Nabellen offertes
2547,a2,2012-02-24 16:41:38,11300,30500,W_Nabellen offertes
2547,a2,2012-02-28 18:41:33,10913,30500,W_Nabellen offertes
2547,a2,2012-03-06 14:57:53,10899,30500,W_Nabellen offertes
2547,a3,2012-03-09 14:23:51,10972,30500,W_Valideren aanvraag
2548,a1,2012-02-18 11:47:04,10909,27500,W_Completeren aanvraag
2548,a2,2012-02-18 11:50:09,10909,27500,W_Nabellen offertes
2548,a2,2012-02-27 10:53:25,11049,27500,W_Nabellen offertes
2548,a3,2012-02-28 11:59:51,10972,27500,W_Valideren aanvraag
2548,a4,2012-02-28 16:11:47,11169,27500,W_Nabellen incomplete dossiers
2548,a4,2012-02-28 19:50:57,11169,27500,W_Nabellen incomplete dossiers
2548,a4,2012-02-29 10:15:29,10861,27500,W_Nabellen incomplete dossiers
2548,a3,2012-02-29 11:33:14,10972,27500,W_Valideren aanvraag
2549,a5,2012-02-18 10:11:15,10909,20000,W_Afhandelen leads
2549,a5,2012-02-18 10:11:36,10909,20000,W_Afhandelen leads
2549,a1,2012-02-20 09:44:28,10861,20000,W_Completeren aanvraag
2549,a2,2012-02-28 20:31:14,10913,20000,W_Nabellen offertes
2549,a2,2012-02-29 18:26:38,11302,20000,W_Nabellen offertes
2549,a2,2012-02-29 18:27:21,11302,20000,W_Nabellen offertes
2549,a2,2012-03-03 15:08:09,10909,20000,W_Nabellen offertes
2549,a2,2012-03-05 10:43:55,11049,20000,W_Nabellen offertes
2549,a3,2012-03-07 14:12:16,10138,20000,W_Valideren aanvraag
2549,a3,2012-03-07 14:35:47,10138,20000,W_Valideren aanvraag
2549,a4,2012-03-07 17:00:28,10881,20000,W_Nabellen incomplete dossiers
2549,a4,2012-03-08 15:49:23,11009,20000,W_Nabellen incomplete dossiers
2549,a4,2012-03-08 18:09:17,10933,20000,W_Nabellen incomplete dossiers
2549,a4,2012-03-12 12:26:13,10899,20000,W_Nabellen incomplete dossiers
2549,a3,2012-03-12 16:23:58,10138,20000,W_Valideren aanvraag
2550,a1,2012-02-18 12:01:14,10909,5000,W_Completeren aanvraag
2550,a1,2012-02-20 09:48:56,10861,5000,W_Completeren aanvraag
2550,a1,2012-02-20 16:45:50,10913,5000,W_Completeren aanvraag
2550,a1,2012-02-20 16:50:56,10913,5000,W_Completeren aanvraag
2550,a2,2012-02-29 12:14:07,11121,5000,W_Nabellen offertes
2550,a2,2012-03-01 10:56:16,10899,5000,W_Nabellen offertes
2550,a3,2012-03-05 10:27:52,11289,5000,W_Valideren aanvraag
2550,a4,2012-03-05 11:03:14,10932,5000,W_Nabellen incomplete dossiers
2550,a4,2012-03-07 18:01:38,10889,5000,W_Nabellen incomplete dossiers
2550,a4,2012-03-07 18:15:12,10889,5000,W_Nabellen incomplete dossiers
2550,a4,2012-03-08 12:02:43,11049,5000,W_Nabellen incomplete dossiers
2550,a3,2012-03-08 12:40:35,10609,5000,W_Valideren aanvraag
2550,a3,2012-03-08 17:56:56,11289,5000,W_Valideren aanvraag
2551,a1,2012-02-18 12:01:47,10909,20765,W_Completeren aanvraag
2551,a1,2012-02-18 12:14:52,11302,20765,W_Completeren aanvraag
2551,a2,2012-02-28 13:16:35,11049,20765,W_Nabellen offertes
2551,a3,2012-02-29 10:39:57,10629,20765,W_Valideren aanvraag
2552,a1,2012-02-18 12:03:17,10909,4000,W_Completeren aanvraag
2552,a1,2012-02-20 09:54:45,10861,4000,W_Completeren aanvraag
2552,a1,2012-02-20 11:10:36,10861,4000,W_Completeren aanvraag
2552,a2,2012-02-20 11:12:35,10861,4000,W_Nabellen offertes
2552,a2,2012-02-27 11:40:28,11259,4000,W_Nabellen offertes
2552,a3,2012-02-28 11:11:00,10609,4000,W_Valideren aanvraag
2553,a1,2012-02-18 13:10:52,10912,7500,W_Completeren aanvraag
2553,a2,2012-02-28 11:58:48,10899,7500,W_Nabellen offertes
2553,a3,2012-02-29 15:48:00,10138,7500,W_Valideren aanvraag
2554,a5,2012-02-18 14:40:30,10909,6000,W_Afhandelen leads
2554,a5,2012-02-18 14:40:43,10909,6000,W_Afhandelen leads
2554,a1,2012-02-18 15:43:52,11302,6000,W_Completeren aanvraag
2554,a1,2012-02-20 14:36:17,10909,6000,W_Completeren aanvraag
2554,a2,2012-02-20 14:39:57,10909,6000,W_Nabellen offertes
2554,a2,2012-02-27 11:28:44,10899,6000,W_Nabellen offertes
2554,a3,2012-02-28 11:53:56,11289,6000,W_Valideren aanvraag
2555,a1,2012-02-18 12:34:19,10931,5000,W_Completeren aanvraag
2555,a2,2012-02-28 10:46:09,11259,5000,W_Nabellen offertes
2555,a3,2012-03-01 07:53:18,10609,5000,W_Valideren aanvraag
2555,a3,2012-03-01 11:38:09,10138,5000,W_Valideren aanvraag
2555,a4,2012-03-01 12:28:01,11180,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-01 15:29:16,11049,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-01 20:08:30,11003,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-02 09:35:18,10881,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-02 15:33:22,10912,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-03 15:52:57,10913,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-05 09:28:32,11180,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-05 09:40:08,10935,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-05 10:02:54,10935,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-05 10:03:40,10935,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-05 10:08:56,11009,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-05 10:09:23,11009,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-05 10:10:14,11009,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-06 09:24:18,10809,5000,W_Nabellen incomplete dossiers
2555,a4,2012-03-07 16:53:00,10789,5000,W_Nabellen incomplete dossiers
2555,a3,2012-03-08 08:35:22,10138,5000,W_Valideren aanvraag
2556,a1,2012-02-18 13:03:04,11203,20000,W_Completeren aanvraag
2556,a1,2012-02-18 13:11:06,11203,20000,W_Completeren aanvraag
2556,a1,2012-02-18 13:18:22,11203,20000,W_Completeren aanvraag
2556,a2,2012-02-25 15:19:17,10982,20000,W_Nabellen offertes
2556,a2,2012-02-27 10:58:15,11049,20000,W_Nabellen offertes
2556,a3,2012-02-27 15:15:57,11289,20000,W_Valideren aanvraag
2556,a3,2012-02-27 16:01:28,11289,20000,W_Valideren aanvraag
2556,a4,2012-02-27 16:05:28,11289,20000,W_Nabellen incomplete dossiers
2556,a4,2012-02-27 20:30:24,11181,20000,W_Nabellen incomplete dossiers
2556,a4,2012-02-28 09:50:24,11259,20000,W_Nabellen incomplete dossiers
2556,a4,2012-02-28 10:36:45,11289,20000,W_Nabellen incomplete dossiers
2556,a3,2012-02-28 10:45:44,11289,20000,W_Valideren aanvraag
2556,a4,2012-02-28 10:46:50,11289,20000,W_Nabellen incomplete dossiers
2556,a4,2012-02-29 16:31:54,10861,20000,W_Nabellen incomplete dossiers
2556,a4,2012-03-01 13:53:14,11259,20000,W_Nabellen incomplete dossiers
2556,a4,2012-03-02 09:53:57,10899,20000,W_Nabellen incomplete dossiers
2556,a3,2012-03-02 12:43:44,11289,20000,W_Valideren aanvraag
2556,a3,2012-03-02 12:45:36,11289,20000,W_Valideren aanvraag
2556,a4,2012-03-02 12:59:43,11259,20000,W_Nabellen incomplete dossiers
2556,a3,2012-03-02 14:36:20,11289,20000,W_Valideren aanvraag
2556,a3,2012-03-02 16:21:52,10972,20000,W_Valideren aanvraag
2556,a3,2012-03-02 16:30:33,11289,20000,W_Valideren aanvraag
2557,a5,2012-02-18 14:40:10,10909,10000,W_Afhandelen leads
2557,a1,2012-02-18 16:27:37,10912,10000,W_Completeren aanvraag
2557,a1,2012-02-18 16:53:23,10931,10000,W_Completeren aanvraag
2557,a2,2012-02-18 16:56:02,10931,10000,W_Nabellen offertes
